feature,assignation_round,annotations_subset,feature_type,feature_output,feature_biotype,community_flag
Gm11259-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11261-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11262-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11264-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11266-intron,long_intron,long,gene,gene_name,antisense,False
Gm11271-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11279-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11281-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11282-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11290-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11300-intron,long_intron,long,gene,gene_name,antisense,False
Gm11331-intron,long_intron,long,gene,gene_name,unprocessed_pseudogene,False
Gm11333-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11335-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11338-intron,long_intron,long,gene,gene_name,unprocessed_pseudogene,False
Gm11341-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11346-intron,long_intron,long,gene,gene_name,transcribed_processed_pseudogene,False
Gm11349-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11351-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11357-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11366-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11373-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11376-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11377-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11380-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11383-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm1140-intron,long_intron,long,gene,gene_name,protein_coding,False
Gm11400-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11404-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11406-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm1141-intron,long_intron,long,gene,gene_name,protein_coding,False
Gm11412-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11415-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11416-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11417-intron,long_intron,long,gene,gene_name,antisense,False
Gm11419-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11420-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11421-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11423-intron,long_intron,long,gene,gene_name,antisense,False
Gm11424-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11426-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11427-intron,long_intron,long,gene,gene_name,transcribed_unprocessed_pseudogene,False
Gm11430-intron,long_intron,long,gene,gene_name,unprocessed_pseudogene,False
Gm11431-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11434-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11439-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11440-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11445-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11451-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11452-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11454-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11455-intron,long_intron,long,gene,gene_name,antisense,False
Gm11457-intron,long_intron,long,gene,gene_name,antisense,False
Gm11464-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11472-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11474-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11475-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11476-intron,long_intron,long,gene,gene_name,processed_transcript,False
Gm11482-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11491-intron,long_intron,long,gene,gene_name,antisense,False
Gm11494-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11497-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11502-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11508-intron,long_intron,long,gene,gene_name,antisense,False
Gm11510-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11511-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11512-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11513-intron,long_intron,long,gene,gene_name,antisense,False
Gm11515-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11517-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11520-intron,long_intron,long,gene,gene_name,antisense,False
Gm11521-intron,long_intron,long,gene,gene_name,antisense,False
Gm11523-intron,long_intron,long,gene,gene_name,processed_transcript,False
Gm11525-intron,long_intron,long,gene,gene_name,antisense,False
Gm11527-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11528-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11529-intron,long_intron,long,gene,gene_name,processed_transcript,False
Gm11532-intron,long_intron,long,gene,gene_name,processed_transcript,False
Gm11534-intron,long_intron,long,gene,gene_name,antisense,False
Gm11536-intron,long_intron,long,gene,gene_name,antisense,False
Gm11541-intron,long_intron,long,gene,gene_name,protein_coding,False
Gm11542-intron,long_intron,long,gene,gene_name,processed_transcript,False
Gm11549-intron,long_intron,long,gene,gene_name,protein_coding,False
Gm11550-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11557-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11561-intron,long_intron,long,gene,gene_name,unprocessed_pseudogene,False
Gm11571-intron,long_intron,long,gene,gene_name,antisense,False
Gm11573-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11574-intron,long_intron,long,gene,gene_name,processed_transcript,False
Gm11583-intron,long_intron,long,gene,gene_name,antisense,False
Gm11586-intron,long_intron,long,gene,gene_name,antisense,False
Gm11590-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11592-intron,long_intron,long,gene,gene_name,antisense,False
Gm11608-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11611-intron,long_intron,long,gene,gene_name,sense_intronic,False
Gm11613-intron,long_intron,long,gene,gene_name,processed_transcript,False
Gm11614-intron,long_intron,long,gene,gene_name,antisense,False
Gm11615-intron,long_intron,long,gene,gene_name,antisense,False
Gm11619-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11622-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11624-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11626-intron,long_intron,long,gene,gene_name,antisense,False
Gm11627-intron,long_intron,long,gene,gene_name,protein_coding,False
Gm11628-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11629-intron,long_intron,long,gene,gene_name,processed_transcript,False
Gm11630-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11634-intron,long_intron,long,gene,gene_name,protein_coding,False
Gm11636-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11638-intron,long_intron,long,gene,gene_name,processed_transcript,False
Gm11642-intron,long_intron,long,gene,gene_name,processed_transcript,False
Gm11645-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11649-intron,long_intron,long,gene,gene_name,transcribed_processed_pseudogene,False
Gm11650-intron,long_intron,long,gene,gene_name,processed_transcript,False
Gm11653-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11657-intron,long_intron,long,gene,gene_name,antisense,False
Gm11658-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11660-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11661-intron,long_intron,long,gene,gene_name,transcribed_processed_pseudogene,False
Gm11662-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11665-intron,long_intron,long,gene,gene_name,antisense,False
Gm11667-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11668-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11670-intron,long_intron,long,gene,gene_name,antisense,False
Gm11672-intron,long_intron,long,gene,gene_name,antisense,False
Gm11673-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11674-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11675-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11681-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11683-intron,long_intron,long,gene,gene_name,antisense,False
Gm11686-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11688-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11690-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11693-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11695-intron,long_intron,long,gene,gene_name,antisense,False
Gm11696-intron,long_intron,long,gene,gene_name,antisense,False
Gm11701-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11707-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11712-intron,long_intron,long,gene,gene_name,antisense,False
Gm11718-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11719-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11722-intron,long_intron,long,gene,gene_name,sense_intronic,False
Gm11723-intron,long_intron,long,gene,gene_name,antisense,False
Gm11725-intron,long_intron,long,gene,gene_name,antisense,False
Gm11728-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11729-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11733-intron,long_intron,long,gene,gene_name,protein_coding,False
Gm11736-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11737-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11738-intron,long_intron,long,gene,gene_name,antisense,False
Gm11743-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11745-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11747-intron,long_intron,long,gene,gene_name,antisense,False
Gm11748-intron,long_intron,long,gene,gene_name,processed_transcript,False
Gm11753-intron,long_intron,long,gene,gene_name,sense_intronic,False
Gm11754-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11755-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11756-intron,long_intron,long,gene,gene_name,protein_coding,False
Gm11757-intron,long_intron,long,gene,gene_name,protein_coding,False
Gm11758-intron,long_intron,long,gene,gene_name,protein_coding,False
Gm11760-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11762-intron,long_intron,long,gene,gene_name,processed_transcript,False
Gm11764-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11766-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11767-intron,long_intron,long,gene,gene_name,antisense,False
Gm11769-intron,long_intron,long,gene,gene_name,processed_transcript,False
Gm11770-intron,long_intron,long,gene,gene_name,antisense,False
Gm11772-intron,long_intron,long,gene,gene_name,antisense,False
Gm11780-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11782-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11783-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11785-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11788-intron,long_intron,long,gene,gene_name,antisense,False
Gm11789-intron,long_intron,long,gene,gene_name,antisense,False
Gm11790-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11796-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11799-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11800-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11804-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11809-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11815-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11823-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11827-intron,long_intron,long,gene,gene_name,lincRNA,False
Gm11831-intron,long_intron,long,gene,gene_name,antisense,False
Gm11832-intron,long_intron,long,gene,gene_name,antisense,False
Gm11837-intron,long_intron,long,gene,gene_name,antisense,False
Gm11843-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11848-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11853-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11855-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11858-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11859-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11865-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11867-intron,long_intron,long,gene,gene_name,processed_transcript,False
Gm11869-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11870-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11871-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11872-intron,long_intron,long,gene,gene_name,antisense,False
Gm11874-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11880-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11881-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11891-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11892-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11904-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11905-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11909-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11910-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11911-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11913-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11914-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11919-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11920-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11927-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11929-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11934-intron,long_intron,long,gene,gene_name,processed_transcript,False
Gm11936-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11940-intron,long_intron,long,gene,gene_name,antisense,False
Gm11944-intron,long_intron,long,gene,gene_name,processed_transcript,False
Gm11945-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11946-intron,long_intron,long,gene,gene_name,processed_transcript,False
Gm11948-intron,long_intron,long,gene,gene_name,sense_intronic,False
Gm11949-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11950-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11952-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11961-intron,long_intron,long,gene,gene_name,antisense,False
Gm11963-intron,long_intron,long,gene,gene_name,antisense,False
Gm11965-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11972-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11973-intron,long_intron,long,gene,gene_name,antisense,False
Gm11977-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11980-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11981-intron,long_intron,long,gene,gene_name,processed_transcript,False
Gm11983-intron,long_intron,long,gene,gene_name,protein_coding,False
Gm11984-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11990-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11991-intron,long_intron,long,gene,gene_name,processed_pseudogene,False
Gm11992-intron,long_intron,long,gene,gene_name,protein_coding,False
